,Unnamed: 0,mesh_area,mesh_rectangularity,mesh_eccentricity,mesh_volume,mesh_a3,mesh_d1,mesh_d2,mesh_d3,mesh_d4,mesh_compactness,mesh_diameter,mesh_convexity,ID,class
1152,1152,-0.636999970219247,0.491480841805809,-0.007182510297013789,-0.43295362474579807,"[0.30766 0.1661  0.09516 0.06796 0.05872 0.05548 0.05822 0.07772 0.08364
 0.02934]","[0.26238915 0.55190402 0.07250913 0.1131977  0.         0.
 0.         0.         0.         0.        ]","[0.3009672  0.26409413 0.2104497  0.09566258 0.07017649 0.05864992
 0.         0.         0.         0.        ]","[0.3316  0.50254 0.16586 0.      0.      0.      0.      0.      0.
 0.     ]","[7.1588e-01 2.8410e-01 2.0000e-05 0.0000e+00 0.0000e+00 0.0000e+00
 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00]",-0.08652339188566772,-0.612932986623711,0.7216457435079319,126,human
1153,1153,0.061621173021359034,-0.6562069510177251,0.035075594713603206,-0.5389701378183616,"[0.198   0.16314 0.1514  0.11702 0.0977  0.07462 0.06278 0.05614 0.04782
 0.03138]","[0.56105769 0.42932692 0.00576923 0.00384615 0.         0.
 0.         0.         0.         0.        ]","[3.22549763e-01 4.65515178e-01 1.91511428e-01 1.90673740e-02
 1.29642188e-03 5.98348558e-05 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00]","[0.46148 0.43128 0.10392 0.00332 0.      0.      0.      0.      0.
 0.     ]","[0.91034 0.08966 0.      0.      0.      0.      0.      0.      0.
 0.     ]",0.00335890181147817,-0.6562819901965798,-0.7120177925705743,1662,city
1154,1154,3.9315046960892905,1.5493318410031787,-0.2002051751683745,1.5591538146098554,"[0.1143  0.20938 0.18864 0.14742 0.1158  0.0925  0.06378 0.0388  0.0227
 0.00668]","[0.09970674 0.47849462 0.39491691 0.02688172 0.         0.
 0.         0.         0.         0.        ]","[7.05497617e-02 2.77293665e-01 3.25310574e-01 2.01579294e-01
 9.71704321e-02 2.79566891e-02 1.39584040e-04 0.00000000e+00
 0.00000000e+00 0.00000000e+00]","[4.4020e-02 2.8230e-01 4.2890e-01 2.1432e-01 3.0200e-02 2.6000e-04
 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00]","[0.12298 0.47436 0.3505  0.05106 0.0011  0.      0.      0.      0.
 0.     ]",-0.0840319567180347,0.8466448731091232,1.223484952254465,437,building
1155,1155,0.606998220401149,0.5379567203029046,-0.13674585834414982,-0.1249045390671286,"[0.1535  0.18854 0.16196 0.1385  0.12036 0.08374 0.06254 0.04432 0.03208
 0.01446]","[0.09004739 0.25276461 0.65718799 0.         0.         0.
 0.         0.         0.         0.        ]","[0.08136357 0.24522769 0.272934   0.21512776 0.16532025 0.02002673
 0.         0.         0.         0.        ]","[0.06564 0.28902 0.34824 0.2029  0.08064 0.01356 0.      0.      0.
 0.     ]","[0.2497  0.55074 0.19632 0.00324 0.      0.      0.      0.      0.
 0.     ]",-0.08466903806020894,-0.5842037341367594,0.5591493515291216,854,shelves
1156,1156,-0.5397738975831676,-0.794726910148244,-0.1831154725086152,-0.5184938044467655,"[0.1883  0.21248 0.16014 0.11216 0.07804 0.07218 0.06726 0.05428 0.04116
 0.014  ]","[0.35009862 0.49063116 0.15828402 0.00098619 0.         0.
 0.         0.         0.         0.        ]","[0.22133796 0.40001197 0.26342349 0.0909925  0.02257859 0.0016555
 0.         0.         0.         0.        ]","[2.2336e-01 5.4170e-01 2.0918e-01 2.5620e-02 1.4000e-04 0.0000e+00
 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00]","[4.5098e-01 5.0922e-01 3.9740e-02 6.0000e-05 0.0000e+00 0.0000e+00
 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00]",-0.08386185165130391,-0.4556483902612045,-0.8080696492835507,1260,winged_vehicle
1157,1157,0.5292672534533129,-0.7386983239846301,-0.15862794066089553,-0.39608031038619546,"[0.23088 0.15594 0.14926 0.12154 0.10768 0.07538 0.05488 0.04404 0.0409
 0.0195 ]","[0.04826038 0.34848485 0.51907969 0.08305275 0.00112233 0.
 0.         0.         0.         0.        ]","[0.1787958  0.15266947 0.15825372 0.25434275 0.20637801 0.04581081
 0.00374943 0.         0.         0.        ]","[1.5604e-01 3.1538e-01 2.1590e-01 1.7154e-01 1.1832e-01 2.2740e-02
 8.0000e-05 0.0000e+00 0.0000e+00 0.0000e+00]","[0.41954 0.42314 0.1353  0.01406 0.00796 0.      0.      0.      0.
 0.     ]",-0.07547336387826807,0.8036014198022636,-0.7504970143734672,1663,city
1158,1158,0.7983155781937673,2.015280038550022,-0.2107116259028826,4.056716116321608,"[0.07992 0.17476 0.22024 0.19754 0.1482  0.0937  0.04746 0.02444 0.0105
 0.00324]","[0.         0.2092668  0.64714868 0.14358452 0.         0.
 0.         0.         0.         0.        ]","[0.04413906 0.14649859 0.21794284 0.27390949 0.22877316 0.08391009
 0.00482677 0.         0.         0.        ]","[0.01442 0.10702 0.23128 0.31118 0.27058 0.0645  0.00102 0.      0.
 0.     ]","[0.0435  0.22214 0.35632 0.28912 0.086   0.00292 0.      0.      0.
 0.     ]",-0.0867172357057559,1.4487575389251166,2.5007477631992865,438,building
1159,1159,1.5793226028952123,1.7777982888740256,-0.20863730913508105,2.519478748483082,"[0.08736 0.18374 0.2045  0.1738  0.13796 0.09378 0.06066 0.03474 0.0173
 0.00616]","[0.08294931 0.5110087  0.390681   0.01536098 0.         0.
 0.         0.         0.         0.        ]","[7.20611113e-02 2.59822889e-01 3.55299374e-01 2.37344928e-01
 7.15026527e-02 3.92915553e-03 3.98899039e-05 0.00000000e+00
 0.00000000e+00 0.00000000e+00]","[0.03968 0.2541  0.40884 0.24584 0.04954 0.002   0.      0.      0.
 0.     ]","[0.11142 0.43736 0.36976 0.08014 0.00132 0.      0.      0.      0.
 0.     ]",-0.08656138104877335,0.5143760480043648,2.4270114948609316,855,shelves
1160,1160,-0.3732770476410594,-0.4356948448469381,-0.1265412564759343,-0.3869123953570126,"[0.2592  0.1801  0.1168  0.08776 0.07728 0.06674 0.0586  0.063   0.06446
 0.02606]","[0.22323944 0.53943662 0.21408451 0.02323944 0.         0.
 0.         0.         0.         0.        ]","[0.23386438 0.3112077  0.23185054 0.15059917 0.06528024 0.00719797
 0.         0.         0.         0.        ]","[2.4020e-01 5.3618e-01 1.8256e-01 3.7280e-02 3.7200e-03 6.0000e-05
 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00]","[5.9768e-01 3.8332e-01 1.8940e-02 6.0000e-05 0.0000e+00 0.0000e+00
 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00]",-0.0860658688025747,-0.483475029124111,-0.17093227679727868,1261,winged_vehicle
1161,1161,0.10216687946704424,-0.4354702936330579,-0.1912414720313913,-0.2275459619133465,"[0.18282 0.21842 0.16516 0.12026 0.1017  0.0733  0.05526 0.04118 0.02976
 0.01214]","[0.15716487 0.47650231 0.34938367 0.01694915 0.         0.
 0.         0.         0.         0.        ]","[0.14472556 0.31509062 0.28107742 0.18814921 0.06631178 0.00464541
 0.         0.         0.         0.        ]","[1.2412e-01 3.7516e-01 3.3374e-01 1.4966e-01 1.7140e-02 1.8000e-04
 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00]","[3.4636e-01 5.1792e-01 1.2838e-01 7.3200e-03 2.0000e-05 0.0000e+00
 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00]",-0.08563306677762442,-0.3628277639913249,-0.09123148439924933,1664,city
1162,1162,-0.18207791351448557,-0.706484810592738,-0.17196877399596155,-0.5189579950495398,"[0.17864 0.20548 0.16    0.1288  0.09742 0.08126 0.06054 0.04386 0.0309
 0.0131 ]","[0.74019329 0.16259238 0.09266629 0.00454804 0.         0.
 0.         0.         0.         0.        ]","[3.46515895e-01 3.95835826e-01 1.96003350e-01 5.21917754e-02
 7.97734434e-03 1.45586534e-03 1.99433609e-05 0.00000000e+00
 0.00000000e+00 0.00000000e+00]","[4.4346e-01 4.6658e-01 8.0520e-02 9.0200e-03 4.2000e-04 0.0000e+00
 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00]","[0.67306 0.31964 0.0073  0.      0.      0.      0.      0.      0.
 0.     ]",-0.06972221031284948,0.04315952577581821,-0.6539143037493057,439,building
1163,1163,3.4378204647928086,0.4256011246943311,-0.1986748406759994,0.4841631186787642,"[0.11234 0.2073  0.18866 0.16226 0.13706 0.0903  0.05064 0.02968 0.0155
 0.00626]","[0.0224261  0.16309888 0.36187564 0.45259939 0.         0.
 0.         0.         0.         0.        ]","[0.03374349 0.12791417 0.20581138 0.20577149 0.18267754 0.15711066
 0.07574337 0.01122789 0.         0.        ]","[0.01856 0.0858  0.21038 0.27828 0.23672 0.12904 0.04078 0.00044 0.
 0.     ]","[4.7880e-02 2.2104e-01 3.6148e-01 2.7644e-01 8.7220e-02 5.9200e-03
 2.0000e-05 0.0000e+00 0.0000e+00 0.0000e+00]",-0.07872843214438201,3.138476421108021,-0.283072184176344,856,shelves
1164,1164,-0.42760836826832377,-0.6495499778784686,-0.046344823297761635,-0.4881314780159745,"[0.3221  0.15268 0.08624 0.08012 0.07214 0.05724 0.05218 0.05092 0.06858
 0.0578 ]","[0.28479763 0.36821323 0.3153998  0.03158934 0.         0.
 0.         0.         0.         0.        ]","[0.23590419 0.26975009 0.23536568 0.13687948 0.09571392 0.02638665
 0.         0.         0.         0.        ]","[3.3998e-01 5.1620e-01 1.1230e-01 2.8460e-02 2.8800e-03 1.8000e-04
 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00]","[0.79164 0.20192 0.00644 0.      0.      0.      0.      0.      0.
 0.     ]",-0.08434747200138097,-0.4161945182861071,-0.5289109799773098,1262,winged_vehicle
1165,1165,0.8740243452672828,-0.44027447581722795,0.2628686723107048,-0.4956407295209286,"[0.19618 0.18572 0.14764 0.11682 0.0894  0.07388 0.06168 0.05248 0.04562
 0.03058]","[0.32960596 0.53887114 0.12779553 0.00372737 0.         0.
 0.         0.         0.         0.        ]","[1.98815246e-01 3.86321479e-01 2.78257574e-01 1.23322097e-01
 1.30243134e-02 2.59289547e-04 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00]","[2.7262e-01 4.8328e-01 2.0486e-01 3.6960e-02 2.2600e-03 2.0000e-05
 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00]","[8.1710e-01 1.8284e-01 6.0000e-05 0.0000e+00 0.0000e+00 0.0000e+00
 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00]",0.018427774226171822,-0.48402896879322,-0.19281853440421032,1665,city
1166,1166,-0.7019308417089648,-0.6886996447968171,-0.18538923791103817,-0.522709371951293,"[0.14728 0.18512 0.16608 0.13944 0.10998 0.08118 0.069   0.05622 0.03454
 0.01116]","[0.47347213 0.50503694 0.01880457 0.00268637 0.         0.
 0.         0.         0.         0.        ]","[3.07420777e-01 4.42654010e-01 2.33472269e-01 1.47777357e-02
 1.63532298e-03 3.98859263e-05 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00]","[3.1956e-01 5.0506e-01 1.6242e-01 1.2800e-02 1.6000e-04 0.0000e+00
 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00]","[0.6538  0.34018 0.00602 0.      0.      0.      0.      0.      0.
 0.     ]",-0.08587003486823698,-0.6581055173202266,-0.6813031341982322,44,flying_creature
1167,1167,3.97631464886314,2.741528871253582,-0.1966967858438207,1.4009614238819454,"[0.11262 0.2136  0.18898 0.15438 0.1232  0.08946 0.05606 0.03524 0.01982
 0.00664]","[0.03834808 0.3060472  0.39233038 0.26327434 0.         0.
 0.         0.         0.         0.        ]","[4.72305882e-02 1.72427549e-01 2.56237908e-01 2.47701298e-01
 1.64429463e-01 8.65428725e-02 2.53305942e-02 9.97267487e-05
 0.00000000e+00 0.00000000e+00]","[0.02384 0.13238 0.30976 0.31118 0.16386 0.05192 0.00706 0.      0.
 0.     ]","[8.3100e-02 2.8456e-01 4.0844e-01 1.9928e-01 2.4580e-02 4.0000e-05
 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00]",-0.08349304886100825,1.9208434955903648,1.149988586239579,857,shelves
1168,1168,-0.1795318660561822,-0.721358081510724,-0.06756177826007931,-0.466509018966069,"[0.29202 0.1661  0.099   0.0901  0.0943  0.06218 0.0428  0.05522 0.06132
 0.03696]","[0.28778135 0.29019293 0.37057878 0.05144695 0.         0.
 0.         0.         0.         0.        ]","[0.20387323 0.30922037 0.17642953 0.16914976 0.10464908 0.03667804
 0.         0.         0.         0.        ]","[0.22588 0.50238 0.20698 0.04798 0.0154  0.00138 0.      0.      0.
 0.     ]","[5.7656e-01 3.9730e-01 2.4960e-02 1.1600e-03 2.0000e-05 0.0000e+00
 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00]",-0.08212130738048877,-0.6519502440507122,-0.6896492819963856,1263,winged_vehicle
1169,1169,-0.27849748137254476,-0.8951154169715968,-0.19834895865947458,-0.5653419400524016,"[0.2775  0.21058 0.11428 0.07488 0.0638  0.062   0.06852 0.06888 0.04562
 0.01394]","[0.39137134 0.3846944  0.12069851 0.05084746 0.05238829 0.
 0.         0.         0.         0.        ]","[0.24754213 0.27318776 0.19696879 0.14629574 0.09047761 0.03619503
 0.00871473 0.00061821 0.         0.        ]","[0.25744 0.41968 0.19336 0.08058 0.03638 0.01104 0.00152 0.      0.
 0.     ]","[5.2812e-01 3.8676e-01 6.8380e-02 1.4640e-02 2.0400e-03 6.0000e-05
 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00]",0.2741279654681867,1.9570878123207147,-1.0354396704671165,1666,handheld
1170,1170,0.4646461100964102,-0.27843037971217527,-0.19074896231006325,-0.051232214522901144,"[0.13938 0.19356 0.17542 0.14374 0.11156 0.09584 0.06708 0.0425  0.0231
 0.00782]","[0.30270985 0.50495704 0.15201586 0.04031725 0.         0.
 0.         0.         0.         0.        ]","[0.18055639 0.34328448 0.26427361 0.16675641 0.04072191 0.00440722
 0.         0.         0.         0.        ]","[0.15888 0.43152 0.28948 0.10792 0.0122  0.      0.      0.      0.
 0.     ]","[0.31118 0.52042 0.1606  0.0078  0.      0.      0.      0.      0.
 0.     ]",-0.08558641162131206,-0.4470247170893825,-0.025167175538406045,440,building
1171,1171,0.24058357147920315,6.126269073734114,-0.02217182091306766,0.28575122834309724,"[0.20154 0.19378 0.13952 0.11132 0.1016  0.07744 0.06236 0.05058 0.04224
 0.01962]","[0.20521945 0.44483986 0.30723606 0.04270463 0.         0.
 0.         0.         0.         0.        ]","[0.11452681 0.31176189 0.30458027 0.16497766 0.07913741 0.02369933
 0.00131663 0.         0.         0.        ]","[0.11522 0.408   0.32436 0.13342 0.01858 0.00042 0.      0.      0.
 0.     ]","[0.34792 0.61548 0.0366  0.      0.      0.      0.      0.      0.
 0.     ]",-0.08648512361676375,0.6909562662759914,2.9772291744726944,858,shelves
1172,1172,-0.4449225229401941,-0.7511331618195499,-0.0823278615817449,-0.49721280951900865,"[0.343   0.16482 0.082   0.06574 0.0751  0.05132 0.05042 0.05442 0.0671
 0.04608]","[0.29020979 0.36713287 0.32342657 0.01923077 0.         0.
 0.         0.         0.         0.        ]","[0.30779972 0.22455615 0.16152005 0.22786754 0.07715939 0.00109715
 0.         0.         0.         0.        ]","[0.3434  0.47774 0.11762 0.03846 0.0221  0.00068 0.      0.      0.
 0.     ]","[0.72192 0.25908 0.01816 0.00084 0.      0.      0.      0.      0.
 0.     ]",-0.0840270856600763,-0.6249543808366281,-0.7431853016126857,1264,winged_vehicle
1173,1173,-0.44332869313218665,-0.20899522740205367,-0.1299467853203727,-0.2564978119778308,"[0.25886 0.19592 0.1205  0.08604 0.07392 0.06448 0.06556 0.06554 0.0503
 0.01888]","[0.26635514 0.35202492 0.34683281 0.00830737 0.01194185 0.0145379
 0.         0.         0.         0.        ]","[0.19800183 0.310274   0.20671639 0.14601364 0.09031628 0.04056156
 0.00658078 0.00153552 0.         0.        ]","[0.14512 0.5151  0.25568 0.04284 0.02704 0.0104  0.00382 0.      0.
 0.     ]","[0.4001  0.53942 0.05724 0.00324 0.      0.      0.      0.      0.
 0.     ]",-0.08657974998158142,2.423196269508361,-0.3305130708522391,1667,handheld
1174,1174,3.8633908050240984,-0.5244477804292441,-0.1980588094711136,-0.25527244799693305,"[0.11596 0.2151  0.1903  0.15244 0.12064 0.08686 0.05646 0.03582 0.01958
 0.00684]","[0.09924215 0.36990256 0.46228798 0.0685673  0.         0.
 0.         0.         0.         0.        ]","[0.07254961 0.22734071 0.31963306 0.22191644 0.11731977 0.04040283
 0.00083757 0.         0.         0.        ]","[0.04798 0.22738 0.39992 0.24414 0.07178 0.0088  0.      0.      0.
 0.     ]","[0.11568 0.41772 0.3843  0.08036 0.00194 0.      0.      0.      0.
 0.     ]",0.02887706574169127,1.1874888939350483,-0.661713057863205,441,building
1175,1175,4.1164351673291835,0.5999424854481554,-0.19298155385275678,0.2410032527271263,"[0.1205  0.21016 0.17514 0.1425  0.11786 0.089   0.06612 0.04472 0.02498
 0.00902]","[0.11498771 0.40884521 0.41916462 0.05700246 0.         0.
 0.         0.         0.         0.        ]","[6.24052653e-02 2.71001197e-01 2.96390108e-01 2.19325888e-01
 1.10729956e-01 3.71759075e-02 2.95173514e-03 1.99441564e-05
 0.00000000e+00 0.00000000e+00]","[3.4260e-02 2.2380e-01 3.8612e-01 2.5794e-01 8.6800e-02 1.0900e-02
 1.8000e-04 0.0000e+00 0.0000e+00 0.0000e+00]","[0.1276  0.4598  0.34092 0.0703  0.00138 0.      0.      0.      0.
 0.     ]",-0.06603124100157982,2.0662784138082952,-0.14544162358470836,859,shelves
1176,1176,-0.7229629889082164,-0.5732245993943306,-0.007372484548522595,-0.53395283550054,"[0.31468 0.14436 0.1007  0.08538 0.08112 0.06912 0.05518 0.04758 0.06036
 0.04152]","[0.51069767 0.33023256 0.14046512 0.01860465 0.         0.
 0.         0.         0.         0.        ]","[4.74832918e-01 2.12688279e-01 1.05436409e-01 1.59780549e-01
 4.69426434e-02 3.19201995e-04 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00]","[0.50094 0.45166 0.04666 0.00074 0.      0.      0.      0.      0.
 0.     ]","[8.7420e-01 1.2566e-01 1.4000e-04 0.0000e+00 0.0000e+00 0.0000e+00
 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00]",-0.08562125256413163,-0.6484639401755317,-0.2635907865147743,1265,winged_vehicle
1177,1177,0.5105821060897925,-0.790639191168591,-0.212197743598531,-0.46513418281141466,"[0.11632 0.15176 0.1992  0.20662 0.13626 0.08662 0.0523  0.02634 0.014
 0.01058]","[0.03960905 0.51028807 0.40792181 0.04115226 0.00102881 0.
 0.         0.         0.         0.        ]","[0.10415586 0.12581263 0.39191561 0.22560124 0.1392135  0.01262314
 0.00067802 0.         0.         0.        ]","[0.0881  0.1648  0.2981  0.30744 0.13328 0.00828 0.      0.      0.
 0.     ]","[2.1496e-01 3.1090e-01 3.0052e-01 1.5928e-01 1.4240e-02 1.0000e-04
 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00]",-0.05803968185206995,0.4673686755128817,-0.9440258491915996,1668,handheld
1178,1178,0.885361519289887,-0.8151948390346494,-0.19542147517596167,-0.518847038857275,"[0.14002 0.21352 0.17274 0.14142 0.10972 0.08298 0.06034 0.04446 0.02666
 0.00814]","[0.61061947 0.34309054 0.04152485 0.00476515 0.         0.
 0.         0.         0.         0.        ]","[0.32294742 0.50853746 0.13147291 0.03197558 0.0044682  0.00059842
 0.         0.         0.         0.        ]","[3.1000e-01 5.8906e-01 9.3140e-02 6.6200e-03 1.1600e-03 2.0000e-05
 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00]","[6.1464e-01 3.7754e-01 7.7800e-03 4.0000e-05 0.0000e+00 0.0000e+00
 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00]",0.1261132717555098,-0.3336252913382506,-0.8747084210054372,442,building
1179,1179,-0.44924847658753425,-0.3406995456012454,-0.12691879247582372,-0.29264388121666407,"[0.2058  0.18646 0.1316  0.11478 0.10676 0.09086 0.06076 0.049   0.03834
 0.01564]","[0.17043741 0.23831071 0.56058321 0.02815485 0.00251383 0.
 0.         0.         0.         0.        ]","[0.15838701 0.17880861 0.27266019 0.15669186 0.155595   0.07692001
 0.00093732 0.         0.         0.        ]","[0.0996  0.31266 0.34592 0.1609  0.06688 0.01324 0.0008  0.      0.
 0.     ]","[0.27562 0.53976 0.17628 0.00834 0.      0.      0.      0.      0.
 0.     ]",-0.08654163092433573,1.7388550170213617,-0.2910799338209194,86,quadruped
1180,1180,-0.40762057342936764,-0.6685552378407029,0.08734193606018097,-0.5007029678740849,"[0.32372 0.14152 0.10772 0.07328 0.0757  0.06032 0.04388 0.05658 0.0741
 0.04318]","[0.24273859 0.5129668  0.24429461 0.         0.         0.
 0.         0.         0.         0.        ]","[0.29550441 0.19936974 0.23545016 0.20722805 0.05957557 0.00287207
 0.         0.         0.         0.        ]","[0.3382  0.50496 0.10356 0.05164 0.00164 0.      0.      0.      0.
 0.     ]","[0.79584 0.20162 0.00254 0.      0.      0.      0.      0.      0.
 0.     ]",-0.0831111741581282,-0.6411619702441155,-0.6166148147682415,1266,winged_vehicle
1181,1181,-0.3648233821529423,-0.814773791906261,-0.20962212629439814,-0.4232358255245946,"[0.23478 0.17754 0.11982 0.09052 0.08206 0.08412 0.0723  0.07002 0.04936
 0.01948]","[0.31517312 0.42515275 0.12321792 0.07230143 0.01120163 0.05295316
 0.         0.         0.         0.        ]","[0.25060337 0.25229879 0.20241348 0.12558093 0.06239154 0.07268375
 0.02904159 0.00327117 0.00171537 0.        ]","[1.7486e-01 4.3492e-01 1.5920e-01 1.0642e-01 6.5680e-02 3.7740e-02
 1.7080e-02 3.9600e-03 1.4000e-04 0.0000e+00]","[0.43456 0.38104 0.11916 0.03528 0.02084 0.00754 0.00158 0.      0.
 0.     ]",-0.08565970191295122,4.556380846880811,-0.9880185798829465,1669,handheld
1182,1182,0.6088248424315422,-0.42120999644968465,-0.20024151637348492,-0.2332207651068044,"[0.10344 0.20238 0.18804 0.17134 0.14144 0.09934 0.05258 0.0258  0.01184
 0.0038 ]","[0.00419287 0.38836478 0.58909853 0.01834382 0.         0.
 0.         0.         0.         0.        ]","[7.46634759e-02 2.07757503e-01 2.70475621e-01 2.57293848e-01
 1.65300628e-01 2.43294446e-02 1.79479509e-04 0.00000000e+00
 0.00000000e+00 0.00000000e+00]","[0.03006 0.18798 0.33532 0.3301  0.11438 0.00216 0.      0.      0.
 0.     ]","[0.09432 0.3756  0.41264 0.11572 0.00172 0.      0.      0.      0.
 0.     ]",-0.08313491486283417,0.6037878729965065,-0.6508747442281888,443,building
1183,1183,0.5351862848846816,0.047962281490611075,-0.18902173533950306,-0.049019452986595706,"[0.12952 0.17116 0.17776 0.14402 0.13768 0.10468 0.06548 0.03886 0.02258
 0.00826]","[0.03803804 0.08858859 0.53103103 0.34234234 0.         0.
 0.         0.         0.         0.        ]","[5.51168541e-02 1.64513041e-01 1.79548536e-01 1.52408870e-01
 2.55942410e-01 1.43375608e-01 4.89152110e-02 1.79468772e-04
 0.00000000e+00 0.00000000e+00]","[0.03358 0.13118 0.2316  0.28006 0.20156 0.10482 0.0172  0.      0.
 0.     ]","[7.5640e-02 2.9270e-01 3.5728e-01 2.3818e-01 3.6000e-02 2.0000e-04
 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00]",-0.08542056024425461,1.8310537091579298,-0.4831983042084776,860,shelves
1184,1184,-0.6458824019830753,-0.7205737988868909,-0.12099125265051079,-0.5062891020671284,"[0.2471  0.16702 0.13048 0.09792 0.084   0.06884 0.06306 0.05776 0.05236
 0.03146]","[0.22430407 0.57762313 0.18897216 0.00910064 0.         0.
 0.         0.         0.         0.        ]","[0.24477546 0.25404802 0.28164633 0.17490229 0.04283321 0.00179469
 0.         0.         0.         0.        ]","[0.23404 0.4528  0.20442 0.0816  0.02668 0.00046 0.      0.      0.
 0.     ]","[0.51168 0.43212 0.0562  0.      0.      0.      0.      0.      0.
 0.     ]",-0.08587478397690125,-0.6418781327588043,-0.6732950806426016,1267,winged_vehicle
1185,1185,-0.3064502429673763,0.729166582807705,-0.1786398964729128,0.19396279107627395,"[0.17886 0.18866 0.14552 0.11996 0.10732 0.0874  0.07992 0.05824 0.02618
 0.00794]","[0.04562044 0.48175182 0.47262774 0.         0.         0.
 0.         0.         0.         0.        ]","[0.14553504 0.21042556 0.2990069  0.18723328 0.10262035 0.05517888
 0.         0.         0.         0.        ]","[0.0934  0.31196 0.37036 0.21564 0.00864 0.      0.      0.      0.
 0.     ]","[0.20988 0.53596 0.24078 0.01338 0.      0.      0.      0.      0.
 0.     ]",-0.08668925401894419,-0.583399046438723,0.8789989554536651,167,human
1186,1186,1.3308867075831285,-0.42235633113554866,-0.19393521958267051,-0.327369037526352,"[0.14344 0.19778 0.17968 0.14052 0.10728 0.08402 0.0669  0.04572 0.02596
 0.0087 ]","[0.3301326  0.478738   0.17695473 0.01417467 0.         0.
 0.         0.         0.         0.        ]","[0.16105227 0.39950936 0.30985859 0.10028122 0.0283811  0.00091745
 0.         0.         0.         0.        ]","[0.1536  0.46124 0.31874 0.06056 0.00586 0.      0.      0.      0.
 0.     ]","[0.33496 0.5513  0.11216 0.00158 0.      0.      0.      0.      0.
 0.     ]",-0.06571100942677147,-0.6400905503097498,-0.3108244284717782,444,building
1187,1187,0.5570800126214822,-0.2315246574719081,-0.15429099654843118,-0.3582423138788851,"[0.16256 0.19514 0.16494 0.13222 0.1052  0.08164 0.06078 0.04974 0.03456
 0.01322]","[0.11984021 0.49067909 0.29693742 0.09254328 0.         0.
 0.         0.         0.         0.        ]","[0.1079669  0.26981753 0.26523083 0.22522684 0.10340014 0.02564563
 0.00271213 0.         0.         0.        ]","[0.07864 0.3585  0.34412 0.15854 0.05014 0.00958 0.00048 0.      0.
 0.     ]","[0.21404 0.5914  0.19006 0.0045  0.      0.      0.      0.      0.
 0.     ]",-0.07862738544712172,1.1835606171900463,-0.48583893666527395,861,shelves
1188,1188,-0.8469317267600132,-0.8163149943989528,0.00945741148786663,-0.563853474454945,"[0.29742 0.14586 0.1101  0.09584 0.09702 0.06668 0.05106 0.04846 0.04918
 0.03838]","[0.57260556 0.33728115 0.09011329 0.         0.         0.
 0.         0.         0.         0.        ]","[0.42215575 0.25300628 0.27990827 0.04151959 0.00183468 0.00157543
 0.         0.         0.         0.        ]","[0.6288  0.25216 0.08032 0.0371  0.00162 0.      0.      0.      0.
 0.     ]","[0.88454 0.11452 0.00094 0.      0.      0.      0.      0.      0.
 0.     ]",-0.08457921998588668,-0.650459026004517,-0.8238129777948935,1268,winged_vehicle
1189,1189,-0.6014218529076548,-0.5083044777477884,2.7633033188848004,-0.558563971387628,"[0.29908 0.15414 0.102   0.07676 0.07748 0.06372 0.05658 0.0576  0.0563
 0.05634]","[0.64906632 0.26658081 0.0128783  0.0257566  0.04571797 0.
 0.         0.         0.         0.        ]","[0.50132647 0.33869906 0.05162268 0.03843776 0.04621706 0.02369697
 0.         0.         0.         0.        ]","[0.59192 0.34472 0.06202 0.00134 0.      0.      0.      0.      0.
 0.     ]","[0.99424 0.00576 0.      0.      0.      0.      0.      0.      0.
 0.     ]",-0.06575571468339089,-0.4990786801671732,-0.45703477837774836,1670,sign
